stim_idx,stim_num_int,stimulus_num,video_path,video_exists,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,arousal_score,dominance_score,valence_score,approach_score,attention_score,certainty_score,commitment_score,control_score,effort_score,fairness_score,identity_score,obstruction_score,safety_score,upswing_score
50,51,stimulus_51,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0051.mp4,True,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,5.1111,4.4444,2.7778,2.7778,4.8889,3.2222,6.1111,2.7778,6.7778,3.0,5.8889,4.0,2.5556,2.1111
51,52,stimulus_52,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0052.mp4,True,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4444,4.7778,5.2222,5.0,6.2222,5.7778,5.8889,6.5556,4.1111,5.7778,5.7778,2.6667,6.6667,5.5556
52,53,stimulus_53,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0053.mp4,True,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.8889,5.1111,4.1111,4.0,6.1111,6.0,4.3333,5.2222,3.4444,5.5556,4.4444,2.0,5.6667,6.4444
53,54,stimulus_54,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0054.mp4,True,0.2,0.2,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.2,0.0,5.7778,4.3333,4.6667,4.0,5.7778,5.3333,6.4444,5.0,4.4444,4.4444,5.2222,4.3333,4.8889,4.7778
54,55,stimulus_55,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0055.mp4,True,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6667,5.6667,6.4444,5.3333,6.3333,5.4444,4.7778,5.4444,3.1111,5.8889,4.4444,2.7778,5.4444,6.6667
55,56,stimulus_56,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0056.mp4,True,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6667,5.3333,4.8889,3.7778,5.6667,5.7778,5.4444,4.2222,3.1111,4.5556,5.3333,2.8889,6.0,4.6667
56,57,stimulus_57,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0057.mp4,True,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.1,0.0,0.0,7.1111,6.1111,6.2222,6.8889,6.8889,6.5556,6.6667,7.0,3.3333,7.3333,5.2222,2.4444,6.2222,6.8889
57,58,stimulus_58,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0058.mp4,True,0.0,0.0,0.6,0.0,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7778,5.3333,7.4444,7.2222,5.4444,5.2222,5.3333,7.3333,2.6667,7.1111,3.7778,2.5556,6.0,7.2222
58,59,stimulus_59,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0059.mp4,True,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.7,0.0,5.1111,4.1111,3.1111,4.0,6.4444,5.1111,7.1111,5.3333,5.7778,3.5556,3.5556,2.8889,4.2222,3.2222
59,60,stimulus_60,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0060.mp4,True,0.0,0.0,0.4,0.1,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.3333,4.4444,5.0,3.1111,7.0,5.1111,5.2222,3.6667,3.7778,5.6667,4.7778,4.1111,4.7778,5.3333
60,61,stimulus_61,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0061.mp4,True,0.0,0.0,0.55556,0.11111,0.0,0.0,0.0,0.0,0.055556,0.22222,0.0,0.0,0.0,0.11111,0.0,0.0,0.27778,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.22222,0.0,0.0,4.3333,3.0,4.6667,4.5556,5.4444,3.4444,3.1111,5.0,3.5556,4.6667,3.4444,3.4444,6.2222,4.4444
61,62,stimulus_62,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0062.mp4,True,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.38889,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.11111,0.0,0.0,4.0,2.1111,1.4444,1.2222,4.8889,3.7778,3.1111,1.6667,4.4444,1.2222,2.4444,4.2222,1.7778,1.6667
62,63,stimulus_63,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0063.mp4,True,0.0,0.0,0.22222,0.0,0.0,0.11111,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5556,4.3333,4.6667,3.5556,4.6667,4.3333,2.4444,5.5556,3.1111,4.3333,2.6667,1.8889,3.6667,3.8889
63,64,stimulus_64,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0064.mp4,True,0.0,0.0,0.44444,0.11111,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.11111,0.055556,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.22222,0.0,0.0,0.0,4.8889,4.2222,5.1111,4.5556,5.1111,5.0,4.5556,6.6667,2.8889,5.7778,3.7778,1.8889,5.4444,4.6667
64,65,stimulus_65,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0065.mp4,True,0.0,0.0,0.22222,0.22222,0.0,0.22222,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.11111,0.22222,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3333,4.5556,4.7778,2.7778,6.0,4.4444,3.6667,4.4444,3.6667,5.2222,2.8889,2.5556,2.2222,4.8889
65,66,stimulus_66,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0066.mp4,True,0.0,0.11111,0.0,0.83333,0.0,0.0,0.0,0.055556,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,4.6667,4.7778,5.4444,4.0,5.8889,5.3333,3.4444,4.1111,3.1111,4.4444,3.0,4.1111,4.6667,4.6667
66,67,stimulus_67,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0067.mp4,True,0.0,0.0,0.0,0.0,0.11111,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.77778,0.0,0.0,0.0,0.33333,0.0,3.0,2.0,1.3333,1.7778,3.5556,2.4444,4.3333,2.6667,6.2222,1.4444,3.7778,3.1111,1.6667,1.8889
67,68,stimulus_68,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0068.mp4,True,0.11111,0.0,0.22222,0.11111,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.33333,0.0,0.0,0.22222,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,5.1111,4.6667,5.5556,4.1111,5.4444,4.7778,4.1111,5.6667,3.2222,5.7778,3.4444,2.4444,3.7778,5.5556
68,69,stimulus_69,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0069.mp4,True,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.33333,0.11111,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.16667,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,5.5556,4.2222,6.0,6.1111,5.5556,5.0,5.5556,6.7778,4.4444,6.5556,5.8889,4.5556,6.1111,6.3333
69,70,stimulus_70,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0070.mp4,True,0.0,0.0,0.11111,0.66667,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.11111,0.0,0.0,0.0,0.11111,0.11111,0.0,0.11111,0.22222,0.0,4.7778,3.0,5.5556,3.0,4.4444,4.3333,3.3333,2.2222,2.2222,2.1111,4.0,2.7778,4.6667,2.6667
70,71,stimulus_71,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0071.mp4,True,0.0,0.0,0.0,0.44444,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.44444,0.0,0.11111,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,4.7778,3.5556,3.2222,3.6667,5.4444,3.8889,4.4444,5.3333,3.0,3.6667,3.3333,2.6667,4.1111,4.0
71,72,stimulus_72,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0072.mp4,True,0.0,0.0,0.22222,0.66667,0.0,0.0,0.0,0.0,0.11111,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1111,3.2222,4.1111,4.0,5.0,3.5556,3.1111,5.2222,3.2222,4.4444,2.8889,3.1111,3.6667,4.5556
72,73,stimulus_73,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0073.mp4,True,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.33333,0.0,0.0,0.0,0.11111,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,5.7778,3.8889,2.2222,3.2222,5.8889,4.0,4.0,4.6667,6.4444,5.1111,4.5556,4.4444,2.5556,3.5556
73,74,stimulus_74,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0074.mp4,True,0.0,0.11111,0.0,0.88889,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.22222,0.11111,0.0,6.2222,6.2222,7.3333,6.1111,6.1111,4.8889,6.3333,4.6667,2.0,3.8889,5.0,2.8889,5.1111,5.3333
74,75,stimulus_75,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0075.mp4,True,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.16667,0.38889,0.22222,0.0,0.0,0.0,0.11111,0.0,5.2222,5.5556,6.1111,6.6667,6.1111,5.2222,6.3333,6.4444,2.3333,5.6667,6.3333,2.8889,5.6667,5.6667
75,76,stimulus_76,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0076.mp4,True,0.0,0.0,0.11111,0.11111,0.0,0.055556,0.11111,0.0,0.16667,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.11111,0.0,0.0,5.4444,5.2222,5.2222,4.6667,5.4444,5.0,5.3333,5.7778,2.4444,5.3333,5.1111,4.5556,5.1111,5.4444
76,77,stimulus_77,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0077.mp4,True,0.0,0.0,0.22222,0.11111,0.0,0.11111,0.0,0.0,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.055556,0.0,0.0,0.11111,0.0,0.11111,0.27778,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,4.4444,4.5556,4.0,3.2222,5.2222,3.4444,5.5556,3.4444,5.7778,3.4444,3.7778,5.3333,3.4444,3.4444
77,78,stimulus_78,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0078.mp4,True,0.0,0.0,0.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27778,0.0,0.0,0.0,0.0,0.0,0.38889,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,5.4444,5.1111,7.2222,5.7778,6.4444,5.5556,5.1111,7.0,2.7778,6.4444,5.3333,3.0,5.7778,6.1111
78,79,stimulus_79,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0079.mp4,True,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.11111,0.0,0.0,0.22222,0.0,0.0,0.11111,0.44444,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.11111,0.22222,0.0,4.1111,4.5556,2.1111,2.6667,5.4444,3.1111,3.3333,3.4444,6.5556,4.4444,2.7778,3.3333,2.5556,3.4444
79,80,stimulus_80,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0080.mp4,True,0.0,0.0,0.0,0.88889,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,5.3333,5.2222,5.3333,4.8889,5.6667,4.2222,4.8889,4.6667,2.2222,5.1111,4.7778,3.4444,6.2222,4.7778
80,81,stimulus_81,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0081.mp4,True,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.27778,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.11111,0.0,6.3333,3.6667,1.4444,1.7778,6.2222,3.6667,5.6667,3.7778,7.6667,3.4444,4.5556,5.5556,2.3333,3.6667
81,82,stimulus_82,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0082.mp4,True,0.0,0.11111,0.0,0.66667,0.0,0.0,0.22222,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.33333,0.11111,5.7778,5.1111,6.1111,7.0,6.2222,5.0,7.0,5.6667,2.4444,5.3333,6.1111,3.1111,4.5556,6.5556
82,83,stimulus_83,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0083.mp4,True,0.0,0.22222,0.22222,0.55556,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8889,4.3333,7.7778,7.8889,6.4444,6.4444,6.7778,7.8889,1.4444,6.3333,6.0,2.4444,6.7778,6.4444
83,84,stimulus_84,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0084.mp4,True,0.0,0.0,0.44444,0.0,0.0,0.0,0.0,0.0,0.11111,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.27778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5556,4.6667,6.2222,6.1111,6.8889,6.1111,4.8889,7.3333,2.0,6.2222,5.4444,3.3333,7.0,5.8889
84,85,stimulus_85,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0085.mp4,True,0.11111,0.0,0.0,0.22222,0.0,0.0,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.11111,0.11111,0.0,0.0,0.44444,0.11111,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.11111,5.6667,5.4444,6.0,5.4444,6.0,5.0,5.1111,5.8889,3.1111,6.1111,4.2222,3.8889,4.8889,7.1111
85,86,stimulus_86,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0086.mp4,True,0.0,0.11111,0.0,0.44444,0.0,0.11111,0.11111,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.055556,0.055556,0.0,0.0,0.11111,0.0,0.0,0.11111,0.0,0.11111,0.0,0.0,5.5556,5.6667,5.5556,5.8889,6.2222,5.6667,6.3333,6.2222,2.6667,5.8889,4.8889,3.1111,4.8889,5.8889
86,87,stimulus_87,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0087.mp4,True,0.0,0.22222,0.0,0.55556,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,5.3333,5.0,7.0,8.0,7.1111,5.8889,6.7778,7.7778,3.3333,6.7778,5.7778,3.7778,6.8889,7.2222
87,88,stimulus_88,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0088.mp4,True,0.11111,0.0,0.0,0.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.11111,0.22222,0.33333,5.5556,4.6667,6.1111,6.4444,6.0,5.5556,5.6667,6.1111,3.1111,5.7778,5.3333,2.6667,5.8889,6.0
88,89,stimulus_89,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0089.mp4,True,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.0,0.0,0.0,0.11111,0.0,0.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.11111,0.0,0.0,5.4444,4.2222,2.7778,1.6667,3.6667,3.4444,4.5556,2.3333,5.5556,3.1111,3.1111,5.2222,2.2222,2.3333
89,90,stimulus_90,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0090.mp4,True,0.0,0.0,0.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,5.5556,5.0,7.3333,7.5556,6.8889,6.3333,4.7778,7.5556,2.6667,6.4444,5.7778,2.6667,6.3333,6.8889
90,91,stimulus_91,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0091.mp4,True,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.30769,0.076923,0.0,0.30769,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5556,5.2222,6.1111,5.5556,5.1111,6.1111,4.2222,7.1111,3.1111,6.1111,4.7778,2.6667,6.6667,6.7778
91,92,stimulus_92,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0092.mp4,True,0.0,0.0,0.30769,0.076923,0.0,0.0,0.23077,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,5.7778,4.6667,6.0,6.6667,5.3333,5.5556,4.5556,6.8889,3.2222,5.2222,4.6667,3.0,5.7778,5.6667
92,93,stimulus_93,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0093.mp4,True,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.15385,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,6.2222,4.8889,5.5556,5.4444,5.3333,4.6667,5.0,5.5556,3.0,5.3333,4.1111,3.6667,4.7778,6.1111
93,94,stimulus_94,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0094.mp4,True,0.0,0.38462,0.0,0.53846,0.0,0.0,0.30769,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8889,4.5556,6.7778,7.5556,5.8889,5.5556,6.6667,6.3333,2.6667,5.6667,4.4444,2.8889,6.2222,6.4444
94,95,stimulus_95,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0095.mp4,True,0.0,0.076923,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.23077,0.38462,0.076923,0.0,0.0,0.076923,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.15385,0.0,5.7778,4.6667,2.0,2.1111,6.1111,4.6667,5.4444,3.6667,6.3333,2.3333,2.5556,5.0,2.7778,2.8889
95,96,stimulus_96,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0096.mp4,True,0.0,0.0,0.0,0.0,0.0,0.53846,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.15385,0.0,0.15385,0.30769,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6667,4.5556,2.6667,2.7778,6.3333,3.5556,4.0,3.1111,5.0,3.5556,3.3333,5.5556,2.4444,4.1111
96,97,stimulus_97,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0097.mp4,True,0.0,0.0,0.0,0.0,0.0,0.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.15385,0.46154,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,6.1111,5.1111,4.0,1.4444,7.1111,4.8889,4.6667,5.1111,3.3333,4.7778,3.0,4.5556,2.0,6.7778
97,98,stimulus_98,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0098.mp4,True,0.0,0.53846,0.0,0.38462,0.076923,0.0,0.15385,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,5.3333,5.0,7.7778,6.6667,7.0,6.2222,6.3333,7.5556,1.0,6.6667,5.6667,2.6667,6.7778,7.4444
98,99,stimulus_99,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0099.mp4,True,0.0,0.0,0.0,0.30769,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.15385,0.076923,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.23077,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.23077,0.076923,0.076923,6.0,5.3333,5.5556,3.5556,6.2222,6.1111,4.7778,3.7778,1.8889,4.5556,4.8889,4.6667,4.4444,6.5556
99,100,stimulus_100,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0100.mp4,True,0.076923,0.30769,0.0,0.38462,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.15385,0.0,7.1111,5.7778,8.0,7.1111,7.5556,6.1111,6.7778,6.7778,1.1111,7.4444,7.1111,3.1111,5.8889,7.6667
100,101,stimulus_101,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0101.mp4,True,0.0,0.15385,0.23077,0.69231,0.0,0.0,0.15385,0.0,0.076923,0.076923,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,6.8889,4.7778,8.0,6.3333,7.3333,6.4444,6.4444,7.6667,1.2222,7.2222,5.5556,2.6667,7.0,7.0
