subject,stimulus_num,stimulus_name,v_quartile,a_quartile,split
sub-01,697,stimulus_697,1,0,train
sub-01,698,stimulus_698,0,3,train
sub-01,699,stimulus_699,0,2,train
sub-01,700,stimulus_700,1,0,train
sub-01,701,stimulus_701,2,3,train
sub-01,702,stimulus_702,3,1,train
sub-01,703,stimulus_703,1,0,train
sub-01,704,stimulus_704,2,0,val
sub-01,705,stimulus_705,2,1,train
sub-01,706,stimulus_706,0,3,train
sub-01,707,stimulus_707,0,0,train
sub-01,708,stimulus_708,3,2,train
sub-01,709,stimulus_709,2,3,val
sub-01,710,stimulus_710,2,0,val
sub-01,711,stimulus_711,2,1,train
sub-01,712,stimulus_712,3,3,train
sub-01,713,stimulus_713,0,0,train
sub-01,714,stimulus_714,2,1,val
sub-01,715,stimulus_715,3,0,train
sub-01,716,stimulus_716,1,0,train
sub-01,717,stimulus_717,0,1,train
sub-01,718,stimulus_718,2,0,test
sub-01,719,stimulus_719,0,3,train
sub-01,720,stimulus_720,0,1,train
sub-01,721,stimulus_721,2,2,train
sub-01,722,stimulus_722,1,2,train
sub-01,723,stimulus_723,1,0,train
sub-01,724,stimulus_724,0,2,train
sub-01,725,stimulus_725,3,1,train
sub-01,726,stimulus_726,1,0,train
sub-01,727,stimulus_727,0,1,train
sub-01,728,stimulus_728,2,0,train
sub-01,729,stimulus_729,1,0,test
sub-01,730,stimulus_730,0,2,train
sub-01,731,stimulus_731,1,2,train
sub-01,732,stimulus_732,2,3,val
sub-01,733,stimulus_733,1,1,train
sub-01,734,stimulus_734,1,2,train
sub-01,735,stimulus_735,1,0,train
sub-01,736,stimulus_736,0,2,train
sub-01,737,stimulus_737,2,1,train
sub-01,738,stimulus_738,1,2,train
sub-01,739,stimulus_739,3,2,train
sub-01,740,stimulus_740,1,0,val
sub-01,741,stimulus_741,1,1,test
sub-01,742,stimulus_742,2,2,train
sub-01,743,stimulus_743,3,0,train
sub-01,744,stimulus_744,0,2,train
sub-01,745,stimulus_745,3,3,train
sub-01,746,stimulus_746,0,1,train
sub-01,747,stimulus_747,1,0,train
sub-01,748,stimulus_748,1,0,val
sub-01,749,stimulus_749,3,3,train
sub-01,750,stimulus_750,0,3,val
sub-01,751,stimulus_751,3,1,test
sub-01,752,stimulus_752,1,0,train
sub-01,753,stimulus_753,3,3,train
sub-01,754,stimulus_754,1,2,val
sub-01,755,stimulus_755,2,2,train
sub-01,756,stimulus_756,0,1,train
sub-01,757,stimulus_757,3,1,train
sub-01,758,stimulus_758,1,0,train
sub-01,759,stimulus_759,0,1,val
sub-01,760,stimulus_760,0,2,train
sub-01,761,stimulus_761,1,2,val
sub-01,762,stimulus_762,3,2,train
sub-01,763,stimulus_763,2,0,train
sub-01,764,stimulus_764,1,3,train
sub-01,765,stimulus_765,1,2,train
sub-01,766,stimulus_766,3,2,train
sub-01,767,stimulus_767,0,1,test
sub-01,768,stimulus_768,0,1,train
sub-01,769,stimulus_769,3,1,test
sub-01,770,stimulus_770,1,1,val
sub-01,771,stimulus_771,3,1,train
sub-01,772,stimulus_772,3,3,train
sub-01,773,stimulus_773,3,1,train
sub-01,774,stimulus_774,2,3,test
sub-01,775,stimulus_775,3,2,train
sub-01,776,stimulus_776,0,3,val
sub-01,777,stimulus_777,0,3,train
sub-01,778,stimulus_778,0,1,train
sub-01,779,stimulus_779,3,0,train
sub-01,780,stimulus_780,3,1,train
sub-01,781,stimulus_781,0,0,train
sub-01,782,stimulus_782,1,3,train
sub-01,783,stimulus_783,1,1,train
sub-01,784,stimulus_784,2,1,val
sub-01,785,stimulus_785,2,3,train
sub-01,786,stimulus_786,3,0,train
sub-01,787,stimulus_787,1,1,train
sub-01,788,stimulus_788,3,3,train
sub-01,789,stimulus_789,3,2,train
sub-01,790,stimulus_790,0,3,train
sub-01,791,stimulus_791,1,0,val
sub-01,792,stimulus_792,0,2,train
sub-01,793,stimulus_793,1,0,train
sub-01,794,stimulus_794,2,1,train
sub-01,795,stimulus_795,3,1,train
sub-01,796,stimulus_796,2,3,train
sub-01,797,stimulus_797,1,1,train
sub-01,798,stimulus_798,3,3,val
sub-01,799,stimulus_799,3,2,train
sub-01,800,stimulus_800,3,1,train
sub-01,801,stimulus_801,2,2,test
sub-01,802,stimulus_802,2,2,val
sub-01,803,stimulus_803,0,0,train
sub-01,804,stimulus_804,0,0,train
sub-01,805,stimulus_805,1,1,val
sub-01,806,stimulus_806,1,0,val
sub-01,807,stimulus_807,2,1,train
sub-01,808,stimulus_808,0,3,train
sub-01,809,stimulus_809,0,0,train
sub-01,810,stimulus_810,1,0,train
sub-01,811,stimulus_811,0,2,train
sub-01,812,stimulus_812,1,2,train
sub-01,813,stimulus_813,0,2,train
sub-01,814,stimulus_814,1,2,train
sub-01,815,stimulus_815,1,0,train
sub-01,816,stimulus_816,1,2,test
sub-01,817,stimulus_817,2,3,train
sub-01,818,stimulus_818,1,0,train
sub-01,819,stimulus_819,1,3,train
sub-01,820,stimulus_820,3,3,train
sub-01,821,stimulus_821,0,0,train
sub-01,822,stimulus_822,2,3,train
sub-01,823,stimulus_823,1,1,train
sub-01,824,stimulus_824,1,2,test
sub-01,825,stimulus_825,2,3,train
sub-01,826,stimulus_826,0,0,val
sub-01,827,stimulus_827,0,2,val
sub-01,828,stimulus_828,3,3,train
sub-01,829,stimulus_829,0,1,train
sub-01,830,stimulus_830,3,2,train
sub-01,831,stimulus_831,1,2,val
sub-01,832,stimulus_832,3,3,train
sub-01,833,stimulus_833,2,3,train
sub-01,834,stimulus_834,0,2,test
sub-01,835,stimulus_835,1,2,train
sub-01,836,stimulus_836,0,0,test
sub-01,837,stimulus_837,2,2,train
sub-01,838,stimulus_838,3,3,val
sub-01,839,stimulus_839,0,1,train
sub-01,840,stimulus_840,3,3,train
sub-01,841,stimulus_841,0,0,train
sub-01,842,stimulus_842,3,3,train
sub-01,843,stimulus_843,1,2,train
sub-01,844,stimulus_844,1,2,train
sub-01,845,stimulus_845,0,3,train
sub-01,846,stimulus_846,1,2,train
sub-01,847,stimulus_847,2,2,train
sub-01,848,stimulus_848,3,1,train
sub-01,849,stimulus_849,0,0,test
sub-01,850,stimulus_850,0,0,train
sub-01,851,stimulus_851,2,2,train
sub-01,852,stimulus_852,2,3,train
sub-01,853,stimulus_853,1,1,val
sub-01,854,stimulus_854,1,1,test
sub-01,855,stimulus_855,0,1,test
sub-01,856,stimulus_856,0,2,train
sub-01,857,stimulus_857,0,0,train
sub-01,858,stimulus_858,3,1,train
sub-01,859,stimulus_859,3,1,train
sub-01,860,stimulus_860,1,0,train
sub-01,861,stimulus_861,0,2,test
sub-01,862,stimulus_862,2,2,train
sub-01,863,stimulus_863,0,0,train
sub-01,864,stimulus_864,2,0,train
sub-01,865,stimulus_865,0,2,train
sub-01,866,stimulus_866,0,3,train
sub-01,867,stimulus_867,1,0,train
sub-01,868,stimulus_868,3,1,train
sub-01,869,stimulus_869,0,3,train
sub-01,870,stimulus_870,2,0,train
sub-01,871,stimulus_871,1,3,val
sub-01,872,stimulus_872,1,0,train
sub-01,873,stimulus_873,1,0,train
sub-01,874,stimulus_874,0,1,train
sub-01,875,stimulus_875,2,3,train
sub-01,876,stimulus_876,0,0,train
sub-01,877,stimulus_877,0,0,train
sub-01,878,stimulus_878,2,1,train
sub-01,879,stimulus_879,2,2,test
sub-01,880,stimulus_880,3,0,train
sub-01,881,stimulus_881,1,1,train
sub-01,882,stimulus_882,1,1,train
sub-01,883,stimulus_883,2,2,val
sub-01,884,stimulus_884,3,1,train
sub-01,885,stimulus_885,1,2,val
sub-01,886,stimulus_886,0,2,test
sub-01,887,stimulus_887,0,3,train
sub-01,888,stimulus_888,0,0,train
sub-01,889,stimulus_889,0,2,train
sub-01,890,stimulus_890,1,3,train
sub-01,891,stimulus_891,2,0,val
sub-01,892,stimulus_892,3,2,train
sub-01,893,stimulus_893,2,1,train
sub-01,894,stimulus_894,3,2,train
sub-01,895,stimulus_895,1,2,train
sub-01,896,stimulus_896,3,2,val
sub-01,897,stimulus_897,3,3,test
sub-01,898,stimulus_898,3,1,train
sub-01,899,stimulus_899,3,3,train
sub-01,900,stimulus_900,1,3,train
sub-01,901,stimulus_901,1,1,train
sub-01,902,stimulus_902,2,0,train
sub-01,903,stimulus_903,2,1,val
sub-01,904,stimulus_904,3,0,train
sub-01,905,stimulus_905,0,1,train
sub-01,906,stimulus_906,3,2,train
sub-01,907,stimulus_907,1,1,train
sub-01,908,stimulus_908,1,2,train
sub-01,909,stimulus_909,0,0,test
sub-01,910,stimulus_910,1,0,train
sub-01,911,stimulus_911,0,0,train
sub-01,912,stimulus_912,2,0,train
sub-01,913,stimulus_913,1,1,val
sub-01,914,stimulus_914,0,1,train
sub-01,915,stimulus_915,3,3,train
sub-01,916,stimulus_916,3,3,train
sub-01,917,stimulus_917,1,0,train
sub-01,918,stimulus_918,3,2,train
sub-01,919,stimulus_919,3,3,val
sub-01,920,stimulus_920,3,3,test
sub-01,921,stimulus_921,3,3,val
sub-01,922,stimulus_922,2,2,train
sub-01,923,stimulus_923,3,3,train
sub-01,924,stimulus_924,1,0,train
sub-01,925,stimulus_925,0,2,test
sub-01,926,stimulus_926,0,0,train
sub-01,927,stimulus_927,3,1,train
sub-01,928,stimulus_928,2,0,test
sub-01,929,stimulus_929,0,1,train
sub-01,930,stimulus_930,2,3,train
sub-01,931,stimulus_931,3,2,train
sub-01,932,stimulus_932,3,3,train
sub-01,933,stimulus_933,2,3,train
sub-01,934,stimulus_934,3,1,val
sub-01,935,stimulus_935,0,3,train
sub-01,936,stimulus_936,3,2,train
sub-01,937,stimulus_937,0,1,train
sub-01,938,stimulus_938,1,1,train
sub-01,939,stimulus_939,1,0,train
sub-01,940,stimulus_940,0,1,train
sub-01,941,stimulus_941,1,3,train
sub-01,942,stimulus_942,2,3,train
sub-01,943,stimulus_943,3,0,train
sub-01,944,stimulus_944,3,3,train
sub-01,945,stimulus_945,2,2,train
sub-01,946,stimulus_946,2,3,train
sub-01,947,stimulus_947,1,3,train
sub-01,948,stimulus_948,0,2,train
sub-01,949,stimulus_949,1,3,train
sub-01,950,stimulus_950,1,2,train
sub-01,951,stimulus_951,1,1,train
sub-01,952,stimulus_952,1,2,train
sub-01,953,stimulus_953,2,0,train
sub-01,954,stimulus_954,3,2,val
sub-01,955,stimulus_955,0,0,val
sub-01,956,stimulus_956,0,0,train
sub-01,957,stimulus_957,2,1,test
sub-01,958,stimulus_958,0,1,test
sub-01,959,stimulus_959,1,1,train
sub-01,960,stimulus_960,3,2,test
sub-01,961,stimulus_961,3,3,train
sub-01,962,stimulus_962,0,3,train
sub-01,963,stimulus_963,3,3,train
sub-01,964,stimulus_964,3,3,train
sub-01,965,stimulus_965,0,3,train
sub-01,966,stimulus_966,3,1,train
sub-01,967,stimulus_967,3,1,train
sub-01,968,stimulus_968,0,0,test
sub-01,969,stimulus_969,2,2,train
sub-01,970,stimulus_970,2,3,train
sub-01,971,stimulus_971,0,3,test
sub-01,972,stimulus_972,3,3,train
sub-01,973,stimulus_973,0,3,train
sub-01,974,stimulus_974,2,3,train
sub-01,975,stimulus_975,0,0,train
sub-01,976,stimulus_976,1,3,test
sub-01,977,stimulus_977,0,2,train
sub-01,978,stimulus_978,3,1,test
sub-01,979,stimulus_979,1,1,train
sub-01,980,stimulus_980,3,3,train
sub-01,981,stimulus_981,3,2,test
sub-01,982,stimulus_982,3,3,val
sub-01,983,stimulus_983,2,2,train
sub-01,984,stimulus_984,2,2,train
sub-01,985,stimulus_985,1,3,train
sub-01,986,stimulus_986,1,3,train
sub-01,987,stimulus_987,2,1,train
sub-01,988,stimulus_988,1,1,train
sub-01,989,stimulus_989,0,0,train
sub-01,990,stimulus_990,1,2,val
sub-01,991,stimulus_991,0,0,train
sub-01,992,stimulus_992,3,3,train
sub-01,993,stimulus_993,3,2,train
sub-01,994,stimulus_994,0,1,train
sub-01,995,stimulus_995,2,0,train
sub-01,996,stimulus_996,3,3,val
sub-01,997,stimulus_997,3,3,val
sub-01,998,stimulus_998,2,0,train
sub-01,999,stimulus_999,0,0,train
sub-01,1000,stimulus_1000,3,2,train
sub-01,1001,stimulus_1001,0,1,train
sub-01,1002,stimulus_1002,3,2,train
sub-01,1003,stimulus_1003,2,0,train
sub-01,1004,stimulus_1004,0,0,train
sub-01,1005,stimulus_1005,3,1,train
sub-01,1006,stimulus_1006,2,1,train
sub-01,1007,stimulus_1007,3,3,train
sub-01,1008,stimulus_1008,3,3,train
sub-01,1009,stimulus_1009,3,2,train
sub-01,1010,stimulus_1010,1,0,train
sub-01,1011,stimulus_1011,2,2,train
sub-01,1012,stimulus_1012,3,2,val
sub-01,1013,stimulus_1013,2,1,train
sub-01,1014,stimulus_1014,0,3,train
sub-01,1015,stimulus_1015,0,1,train
sub-01,1016,stimulus_1016,3,0,train
sub-01,1017,stimulus_1017,1,1,val
sub-01,1018,stimulus_1018,3,0,train
sub-01,1019,stimulus_1019,0,1,train
sub-01,1020,stimulus_1020,1,3,test
sub-01,1021,stimulus_1021,0,1,val
sub-01,1022,stimulus_1022,2,0,train
sub-01,1023,stimulus_1023,2,1,train
sub-01,1024,stimulus_1024,1,0,train
sub-01,1025,stimulus_1025,3,1,test
sub-01,1026,stimulus_1026,0,2,train
sub-01,1027,stimulus_1027,1,1,train
sub-01,1028,stimulus_1028,1,1,train
sub-01,1029,stimulus_1029,3,1,test
sub-01,1030,stimulus_1030,2,1,train
sub-01,1031,stimulus_1031,3,1,train
sub-01,1032,stimulus_1032,3,2,val
sub-01,1033,stimulus_1033,2,1,train
sub-01,1034,stimulus_1034,3,2,train
sub-01,1035,stimulus_1035,1,1,train
sub-01,1036,stimulus_1036,2,2,train
sub-01,1037,stimulus_1037,0,2,train
sub-01,1038,stimulus_1038,3,3,train
sub-01,1039,stimulus_1039,2,3,test
sub-01,1040,stimulus_1040,2,3,train
sub-01,1041,stimulus_1041,1,1,train
sub-01,1042,stimulus_1042,0,3,train
sub-01,1043,stimulus_1043,3,3,train
sub-01,1044,stimulus_1044,0,0,train
sub-01,1045,stimulus_1045,3,1,train
sub-01,1046,stimulus_1046,1,1,val
sub-01,1047,stimulus_1047,3,3,train
sub-01,1048,stimulus_1048,3,3,train
sub-01,1049,stimulus_1049,2,0,train
sub-01,1050,stimulus_1050,3,2,train
sub-01,1051,stimulus_1051,3,3,train
sub-01,1052,stimulus_1052,0,1,train
sub-01,1053,stimulus_1053,3,2,train
sub-01,1054,stimulus_1054,2,3,train
sub-01,1055,stimulus_1055,2,1,train
sub-01,1056,stimulus_1056,3,3,train
sub-01,1057,stimulus_1057,0,2,test
sub-01,1058,stimulus_1058,2,2,train
sub-01,1059,stimulus_1059,2,1,train
sub-01,1060,stimulus_1060,3,2,test
sub-01,1061,stimulus_1061,3,2,test
sub-01,1062,stimulus_1062,3,1,train
sub-01,1063,stimulus_1063,2,2,train
sub-01,1064,stimulus_1064,1,0,train
sub-01,1065,stimulus_1065,1,3,train
sub-01,1066,stimulus_1066,1,1,test
sub-01,1067,stimulus_1067,2,1,test
sub-01,1068,stimulus_1068,2,1,train
sub-01,1069,stimulus_1069,2,3,train
sub-01,1070,stimulus_1070,1,0,test
sub-01,1071,stimulus_1071,3,0,train
sub-01,1072,stimulus_1072,1,3,train
sub-01,1073,stimulus_1073,1,3,test
sub-01,1074,stimulus_1074,3,2,train
sub-01,1075,stimulus_1075,1,0,train
sub-01,1076,stimulus_1076,1,3,train
sub-01,1077,stimulus_1077,1,1,test
sub-01,1078,stimulus_1078,2,0,val
sub-01,1079,stimulus_1079,0,3,train
sub-01,1080,stimulus_1080,3,3,train
sub-01,1081,stimulus_1081,2,0,train
sub-01,1082,stimulus_1082,2,3,test
sub-01,1083,stimulus_1083,3,3,train
sub-01,1084,stimulus_1084,3,2,train
sub-01,1085,stimulus_1085,1,1,train
sub-01,1086,stimulus_1086,3,3,train
sub-01,1087,stimulus_1087,2,1,train
sub-01,1088,stimulus_1088,1,0,train
sub-01,1089,stimulus_1089,2,2,train
sub-01,1090,stimulus_1090,0,0,train
sub-01,1091,stimulus_1091,1,3,train
sub-01,1092,stimulus_1092,3,2,train
sub-01,1093,stimulus_1093,3,2,test
sub-01,1094,stimulus_1094,1,3,train
sub-01,1095,stimulus_1095,0,2,train
sub-01,1096,stimulus_1096,0,2,train
sub-01,1097,stimulus_1097,3,3,train
sub-01,1098,stimulus_1098,3,2,train
sub-01,1099,stimulus_1099,2,3,val
sub-01,1100,stimulus_1100,2,2,val
sub-01,1101,stimulus_1101,0,1,train
sub-01,1102,stimulus_1102,3,3,val
sub-01,1103,stimulus_1103,0,2,train
sub-01,1104,stimulus_1104,1,1,train
sub-01,1105,stimulus_1105,3,2,val
sub-01,1106,stimulus_1106,2,0,train
sub-01,1107,stimulus_1107,3,3,train
sub-01,1108,stimulus_1108,2,3,train
sub-01,1109,stimulus_1109,0,3,train
sub-01,1110,stimulus_1110,3,3,train
sub-01,1111,stimulus_1111,0,2,train
sub-01,1112,stimulus_1112,3,3,train
sub-01,1113,stimulus_1113,3,2,train
sub-01,1114,stimulus_1114,0,3,train
sub-01,1115,stimulus_1115,0,3,train
sub-01,1116,stimulus_1116,2,2,train
sub-01,1117,stimulus_1117,0,0,train
sub-01,1118,stimulus_1118,0,0,train
sub-01,1119,stimulus_1119,0,2,train
sub-01,1120,stimulus_1120,3,3,test
sub-01,1121,stimulus_1121,2,3,train
sub-01,1122,stimulus_1122,0,1,train
sub-01,1123,stimulus_1123,0,0,test
sub-01,1124,stimulus_1124,3,3,train
sub-01,1125,stimulus_1125,2,2,train
sub-01,1126,stimulus_1126,0,1,train
sub-01,1127,stimulus_1127,3,1,val
sub-01,1128,stimulus_1128,2,2,val
sub-01,1129,stimulus_1129,1,1,train
sub-01,1130,stimulus_1130,3,1,test
sub-01,1131,stimulus_1131,3,3,train
sub-01,1132,stimulus_1132,1,1,train
sub-01,1133,stimulus_1133,3,3,train
sub-01,1134,stimulus_1134,1,2,train
sub-01,1135,stimulus_1135,0,1,train
sub-01,1136,stimulus_1136,0,1,val
sub-01,1137,stimulus_1137,0,0,train
sub-01,1138,stimulus_1138,1,0,train
sub-01,1139,stimulus_1139,1,2,train
sub-01,1140,stimulus_1140,1,2,test
sub-01,1141,stimulus_1141,2,3,val
sub-01,1142,stimulus_1142,1,1,val
sub-01,1143,stimulus_1143,1,3,test
sub-01,1144,stimulus_1144,1,3,test
sub-01,1145,stimulus_1145,3,3,test
sub-01,1146,stimulus_1146,3,2,train
sub-01,1147,stimulus_1147,1,1,train
sub-01,1148,stimulus_1148,2,2,val
sub-01,1149,stimulus_1149,1,3,val
sub-01,1150,stimulus_1150,1,3,train
sub-01,1151,stimulus_1151,3,3,test
sub-01,1152,stimulus_1152,3,3,train
sub-01,1153,stimulus_1153,3,3,train
sub-01,1154,stimulus_1154,3,1,train
sub-01,1155,stimulus_1155,1,2,train
sub-01,1156,stimulus_1156,1,1,val
sub-01,1157,stimulus_1157,3,0,val
sub-01,1158,stimulus_1158,3,1,train
sub-01,1159,stimulus_1159,3,3,train
sub-01,1160,stimulus_1160,0,3,train
sub-01,1161,stimulus_1161,1,0,train
sub-01,1162,stimulus_1162,2,1,train
sub-01,1163,stimulus_1163,3,3,test
sub-01,1164,stimulus_1164,0,0,train
sub-01,1165,stimulus_1165,0,3,train
sub-01,1166,stimulus_1166,2,1,train
sub-01,1167,stimulus_1167,2,3,train
sub-01,1168,stimulus_1168,3,3,test
sub-01,1169,stimulus_1169,1,2,val
sub-01,1170,stimulus_1170,0,0,train
sub-01,1171,stimulus_1171,1,0,train
sub-01,1172,stimulus_1172,0,3,val
sub-01,1173,stimulus_1173,3,3,test
sub-01,1174,stimulus_1174,0,1,train
sub-01,1175,stimulus_1175,3,3,train
sub-01,1176,stimulus_1176,0,0,train
sub-01,1177,stimulus_1177,0,0,train
sub-01,1178,stimulus_1178,2,0,train
sub-01,1179,stimulus_1179,3,3,train
sub-01,1180,stimulus_1180,3,1,train
sub-01,1181,stimulus_1181,0,2,val
sub-01,1182,stimulus_1182,0,0,train
sub-01,1183,stimulus_1183,0,2,train
sub-01,1184,stimulus_1184,0,0,train
sub-01,1185,stimulus_1185,0,1,test
sub-01,1186,stimulus_1186,1,3,train
sub-01,1187,stimulus_1187,3,2,train
sub-01,1188,stimulus_1188,3,2,train
sub-01,1189,stimulus_1189,0,2,train
sub-01,1190,stimulus_1190,0,0,train
sub-01,1191,stimulus_1191,3,3,train
sub-01,1192,stimulus_1192,2,2,train
sub-01,1193,stimulus_1193,3,2,train
sub-01,1194,stimulus_1194,0,2,train
sub-01,1195,stimulus_1195,2,3,train
sub-01,1196,stimulus_1196,0,1,test
sub-01,1197,stimulus_1197,1,3,train
sub-01,1198,stimulus_1198,2,3,val
sub-01,1199,stimulus_1199,0,2,train
sub-01,1200,stimulus_1200,2,2,test
sub-01,1201,stimulus_1201,1,0,train
sub-01,1202,stimulus_1202,0,1,val
sub-01,1203,stimulus_1203,0,1,train
sub-01,1204,stimulus_1204,0,1,train
sub-01,1205,stimulus_1205,3,3,train
sub-01,1206,stimulus_1206,1,1,val
sub-01,1207,stimulus_1207,3,2,train
sub-01,1208,stimulus_1208,0,0,val
sub-01,1209,stimulus_1209,3,0,train
sub-01,1210,stimulus_1210,3,2,train
sub-01,1211,stimulus_1211,2,0,train
sub-01,1212,stimulus_1212,0,3,train
sub-01,1213,stimulus_1213,3,3,train
sub-01,1214,stimulus_1214,0,3,test
sub-01,1215,stimulus_1215,2,1,test
sub-01,1216,stimulus_1216,3,0,val
sub-01,1217,stimulus_1217,0,2,train
sub-01,1218,stimulus_1218,2,3,test
sub-01,1219,stimulus_1219,1,3,val
sub-01,1220,stimulus_1220,1,0,test
sub-01,1221,stimulus_1221,0,2,train
sub-01,1222,stimulus_1222,0,1,train
sub-01,1223,stimulus_1223,2,0,train
sub-01,1224,stimulus_1224,0,2,train
sub-01,1225,stimulus_1225,1,1,val
sub-01,1226,stimulus_1226,0,3,train
sub-01,1227,stimulus_1227,0,3,train
sub-01,1228,stimulus_1228,2,2,train
sub-01,1229,stimulus_1229,0,2,train
sub-01,1230,stimulus_1230,2,0,train
sub-01,1231,stimulus_1231,0,3,train
sub-01,1232,stimulus_1232,3,0,train
sub-01,1233,stimulus_1233,1,1,train
sub-01,1234,stimulus_1234,1,3,train
sub-01,1235,stimulus_1235,0,3,train
sub-01,1236,stimulus_1236,3,1,train
sub-01,1237,stimulus_1237,0,3,train
sub-01,1238,stimulus_1238,2,1,train
sub-01,1239,stimulus_1239,2,3,test
sub-01,1240,stimulus_1240,3,1,train
sub-01,1241,stimulus_1241,2,3,train
sub-01,1242,stimulus_1242,3,3,train
sub-01,1243,stimulus_1243,3,3,train
sub-01,1244,stimulus_1244,1,3,train
sub-01,1245,stimulus_1245,3,3,train
sub-01,1246,stimulus_1246,3,3,train
sub-01,1247,stimulus_1247,2,3,train
sub-01,1248,stimulus_1248,3,3,train
sub-01,1249,stimulus_1249,1,1,train
sub-01,1250,stimulus_1250,1,2,train
sub-01,1251,stimulus_1251,1,1,train
sub-01,1252,stimulus_1252,3,3,train
sub-01,1253,stimulus_1253,3,3,train
sub-01,1254,stimulus_1254,1,0,train
sub-01,1255,stimulus_1255,3,2,train
sub-01,1256,stimulus_1256,2,0,train
sub-01,1257,stimulus_1257,2,3,test
sub-01,1258,stimulus_1258,1,3,train
sub-01,1259,stimulus_1259,0,1,train
sub-01,1260,stimulus_1260,0,3,train
sub-01,1261,stimulus_1261,1,2,train
sub-01,1262,stimulus_1262,1,0,train
sub-01,1263,stimulus_1263,3,2,train
sub-01,1264,stimulus_1264,1,2,train
sub-01,1265,stimulus_1265,1,1,train
sub-01,1266,stimulus_1266,1,1,test
sub-01,1267,stimulus_1267,3,1,train
sub-01,1268,stimulus_1268,0,2,test
sub-01,1269,stimulus_1269,3,3,train
sub-01,1270,stimulus_1270,3,1,train
sub-01,1271,stimulus_1271,0,3,train
sub-01,1272,stimulus_1272,3,1,train
sub-01,1273,stimulus_1273,3,2,train
sub-01,1274,stimulus_1274,1,2,train
sub-01,1275,stimulus_1275,0,0,test
sub-01,1276,stimulus_1276,0,3,train
sub-01,1277,stimulus_1277,1,2,test
sub-01,1278,stimulus_1278,2,2,test
sub-01,1279,stimulus_1279,0,1,train
sub-01,1280,stimulus_1280,1,1,train
sub-01,1281,stimulus_1281,1,3,train
sub-01,1282,stimulus_1282,3,2,train
sub-01,1283,stimulus_1283,0,2,train
sub-01,1284,stimulus_1284,1,1,train
sub-01,1285,stimulus_1285,2,3,train
sub-01,1286,stimulus_1286,0,1,train
sub-01,1287,stimulus_1287,2,1,train
sub-01,1288,stimulus_1288,1,1,train
sub-01,1289,stimulus_1289,3,1,train
sub-01,1290,stimulus_1290,3,3,train
sub-01,1291,stimulus_1291,3,2,train
sub-01,1292,stimulus_1292,0,1,test
sub-01,1293,stimulus_1293,2,2,train
sub-01,1294,stimulus_1294,0,2,train
sub-01,1295,stimulus_1295,3,1,val
sub-01,1296,stimulus_1296,2,3,train
sub-01,1297,stimulus_1297,1,1,val
sub-01,1298,stimulus_1298,0,0,train
sub-01,1299,stimulus_1299,1,1,train
sub-01,1300,stimulus_1300,3,0,train
sub-01,1301,stimulus_1301,1,1,train
sub-01,1302,stimulus_1302,0,0,train
sub-01,1303,stimulus_1303,0,0,train
sub-01,1304,stimulus_1304,0,0,train
sub-01,1305,stimulus_1305,1,0,train
sub-01,1306,stimulus_1306,1,0,train
sub-01,1307,stimulus_1307,1,2,val
sub-01,1308,stimulus_1308,3,3,train
sub-01,1309,stimulus_1309,0,0,val
sub-01,1310,stimulus_1310,0,2,train
sub-01,1311,stimulus_1311,3,3,train
sub-01,1312,stimulus_1312,3,1,test
sub-01,1313,stimulus_1313,0,3,test
sub-01,1314,stimulus_1314,1,3,train
sub-01,1315,stimulus_1315,2,1,train
sub-01,1316,stimulus_1316,2,3,train
sub-01,1317,stimulus_1317,1,1,train
sub-01,1318,stimulus_1318,0,3,train
sub-01,1319,stimulus_1319,2,1,train
sub-01,1320,stimulus_1320,1,2,train
sub-01,1321,stimulus_1321,2,1,train
sub-01,1322,stimulus_1322,1,3,train
